"","UserId","last_purchase","recency","frequency","momentary","one_time","avg_per_purchase","r","f","m","groupRFM","score","segment_recency","segment_frequency","segment_momentary"
"222","378231",2018-02-12,322.770833333333,1,523,"One-timer",522.78,5,1,1,511,7,"NA","C. Returing customer","NA"
"223","378672",2018-03-23,283.770833333333,1,275,"One-timer",274.86,5,1,1,511,7,"NA","C. Returing customer","NA"
"224","379050",2018-02-26,308.770833333333,1,301,"One-timer",300.54,5,1,1,511,7,"NA","C. Returing customer","NA"
"225","379554",2018-02-12,322.770833333333,1,1710,"One-timer",1709.58,5,1,1,511,7,"NA","C. Returing customer","Top 50%"
"226","379785",2018-03-27,279.770833333333,2,2251,"More than once",1125.6,5,1,1,511,7,"NA","B. Regular","Top 50%"
"227","379995",2018-04-14,261.770833333333,2,1965,"More than once",982.38,5,1,1,511,7,"NA","B. Regular","Top 50%"
"228","380226",2018-03-28,278.770833333333,1,2239,"One-timer",2239.44,5,1,1,511,7,"Inactive","C. Returing customer","Top 50%"
"229","380373",2018-02-17,317.770833333333,1,318,"One-timer",317.52,5,1,1,511,7,"NA","C. Returing customer","NA"
"230","381696",2018-02-27,307.770833333333,1,1504,"One-timer",1504.32,5,1,1,511,7,"NA","C. Returing customer","Top 75%"
"231","382452",2018-03-31,275.770833333333,1,946,"One-timer",946.35,5,1,1,511,7,"NA","C. Returing customer","Top 75%"
"232","383250",2018-04-16,259.770833333333,1,1195,"One-timer",1194.78,5,1,1,511,7,"NA","C. Returing customer","Top 75%"
"233","383649",2018-02-19,315.770833333333,1,612,"One-timer",611.82,5,1,1,511,7,"Inactive","C. Returing customer","NA"
"234","274953",2018-05-21,224.770833333333,8,30877,"More than once",3859.68,4,2,1,421,7,"NA","A. Stellar customer","Best"
"235","259581",2018-05-09,236.770833333333,1,980,"One-timer",979.92,4,1,1,411,6,"Inactive","C. Returing customer","Top 75%"
"236","259665",2018-05-05,240.770833333333,1,1186,"One-timer",1185.69,4,1,1,411,6,"NA","C. Returing customer","Top 75%"
"237","260421",2018-04-23,252.770833333333,1,304,"One-timer",303.9,4,1,1,411,6,"Inactive","C. Returing customer","NA"
"238","260610",2018-04-18,257.770833333333,2,2311,"More than once",1155.45,4,1,1,411,6,"NA","B. Regular","Top 50%"
"239","262689",2018-05-12,233.770833333333,1,863,"One-timer",862.56,4,1,1,411,6,"NA","C. Returing customer","Top 75%"
"240","262794",2018-05-29,216.770833333333,1,4119,"One-timer",4119.36,4,1,1,411,6,"NA","C. Returing customer","Best"
"241","263781",2018-04-24,251.770833333333,1,987,"One-timer",986.76,4,1,1,411,6,"NA","C. Returing customer","Top 75%"
"242","263844",2018-06-04,210.770833333333,1,1360,"One-timer",1360.08,4,1,1,411,6,"NA","C. Returing customer","Top 75%"
"243","263865",2018-05-08,237.770833333333,1,556,"One-timer",556.44,4,1,1,411,6,"Inactive","C. Returing customer","NA"
"244","264180",2018-06-19,195.770833333333,1,1476,"One-timer",1475.64,4,1,1,411,6,"NA","C. Returing customer","Top 75%"
"245","264894",2018-05-19,226.770833333333,1,1367,"One-timer",1366.62,4,1,1,411,6,"Inactive","C. Returing customer","Top 75%"
"246","265083",2018-05-20,225.770833333333,1,1229,"One-timer",1228.62,4,1,1,411,6,"NA","C. Returing customer","Top 75%"
"247","266847",2018-05-05,240.770833333333,1,2295,"One-timer",2294.85,4,1,1,411,6,"NA","C. Returing customer","Top 50%"
"248","267855",2018-05-16,229.770833333333,2,15769,"More than once",7884.72,4,1,1,411,6,"NA","B. Regular","Best"
"249","268632",2018-06-09,205.770833333333,1,1422,"One-timer",1421.55,4,1,1,411,6,"Inactive","C. Returing customer","Top 75%"
"250","269031",2018-06-04,210.770833333333,2,1637,"More than once",818.52,4,1,1,411,6,"NA","B. Regular","Top 50%"
"251","269157",2018-05-15,230.770833333333,1,657,"One-timer",656.64,4,1,1,411,6,"NA","C. Returing customer","NA"
"252","269178",2018-06-04,210.770833333333,1,4358,"One-timer",4358.16,4,1,1,411,6,"NA","C. Returing customer","Best"
"253","269451",2018-06-03,211.770833333333,1,593,"One-timer",592.56,4,1,1,411,6,"Inactive","C. Returing customer","worst"
"254","269514",2018-05-14,231.770833333333,1,1985,"One-timer",1984.92,4,1,1,411,6,"Inactive","C. Returing customer","Top 50%"
"255","269745",2018-05-28,217.770833333333,3,1983,"More than once",661.15,4,1,1,411,6,"NA","B. Regular","Top 50%"
"256","269892",2018-05-02,243.770833333333,1,1213,"One-timer",1212.6,4,1,1,411,6,"NA","C. Returing customer","Top 75%"
"257","270186",2018-05-13,232.770833333333,1,1902,"One-timer",1902.42,4,1,1,411,6,"NA","C. Returing customer","Top 50%"
"258","270333",2018-05-14,231.770833333333,1,1126,"One-timer",1126.32,4,1,1,411,6,"NA","C. Returing customer","Top 75%"
"259","270501",2018-05-21,224.770833333333,1,193,"One-timer",193.38,4,1,1,411,6,"Inactive","C. Returing customer","worst"
"260","270942",2018-06-01,213.770833333333,1,669,"One-timer",668.52,4,1,1,411,6,"NA","C. Returing customer","NA"
"261","271845",2018-05-08,237.770833333333,1,1963,"One-timer",1962.54,4,1,1,411,6,"NA","C. Returing customer","Top 50%"
"262","272076",2018-04-20,255.770833333333,1,490,"One-timer",490.14,4,1,1,411,6,"NA","C. Returing customer","NA"
"263","272748",2018-05-04,241.770833333333,1,2082,"One-timer",2082.42,4,1,1,411,6,"NA","C. Returing customer","Top 50%"
"264","273903",2018-05-23,222.770833333333,1,1167,"One-timer",1167.48,4,1,1,411,6,"Inactive","C. Returing customer","Top 75%"
"265","273924",2018-05-05,240.770833333333,1,2110,"One-timer",2109.6,4,1,1,411,6,"Inactive","C. Returing customer","Top 50%"
"266","274239",2018-06-16,198.770833333333,1,237,"One-timer",236.88,4,1,1,411,6,"NA","C. Returing customer","NA"
"267","274260",2018-06-12,202.770833333333,1,830,"One-timer",830.1,4,1,1,411,6,"NA","C. Returing customer","Top 75%"
"268","274512",2018-05-30,215.770833333333,1,664,"One-timer",663.84,4,1,1,411,6,"NA","C. Returing customer","NA"
"269","275541",2018-05-27,218.770833333333,1,1108,"One-timer",1107.6,4,1,1,411,6,"NA","C. Returing customer","Top 75%"
"270","275772",2018-06-04,210.770833333333,1,197,"One-timer",197.1,4,1,1,411,6,"NA","C. Returing customer","NA"
"271","275793",2018-05-23,222.770833333333,2,393,"More than once",196.425,4,1,1,411,6,"Inactive","B. Regular","worst"
"272","276171",2018-05-01,244.770833333333,1,5184,"One-timer",5184.12,4,1,1,411,6,"Inactive","C. Returing customer","Best"
"273","276486",2018-05-13,232.770833333333,1,1524,"One-timer",1523.79,4,1,1,411,6,"NA","C. Returing customer","Top 75%"
"274","276885",2018-05-29,216.770833333333,1,296,"One-timer",295.92,4,1,1,411,6,"NA","C. Returing customer","NA"
"275","277536",2018-05-29,216.770833333333,1,288,"One-timer",288,4,1,1,411,6,"Inactive","C. Returing customer","worst"
"276","277746",2018-05-23,222.770833333333,1,336,"One-timer",335.52,4,1,1,411,6,"NA","C. Returing customer","worst"
"277","278019",2018-06-04,210.770833333333,1,1569,"One-timer",1568.76,4,1,1,411,6,"NA","C. Returing customer","Top 75%"
"278","278481",2018-05-28,217.770833333333,2,4174,"More than once",2086.86,4,1,1,411,6,"Inactive","B. Regular","Best"
"279","278502",2018-06-02,212.770833333333,1,870,"One-timer",869.94,4,1,1,411,6,"NA","C. Returing customer","Top 75%"
"280","279279",2018-05-28,217.770833333333,1,788,"One-timer",788.4,4,1,1,411,6,"NA","C. Returing customer","Top 75%"
"281","280161",2018-06-05,209.770833333333,1,2631,"One-timer",2630.82,4,1,1,411,6,"NA","C. Returing customer","Top 50%"
"282","280245",2018-05-09,236.770833333333,1,2180,"One-timer",2179.8,4,1,1,411,6,"NA","C. Returing customer","Top 50%"
"283","280497",2018-06-08,206.770833333333,1,2031,"One-timer",2030.85,4,1,1,411,6,"NA","C. Returing customer","Top 50%"
"284","280518",2018-05-28,217.770833333333,1,1307,"One-timer",1306.74,4,1,1,411,6,"Inactive","C. Returing customer","Top 75%"
"285","280728",2018-06-09,205.770833333333,2,2501,"More than once",1250.58,4,1,1,411,6,"NA","B. Regular","Top 50%"
"286","281022",2018-05-16,229.770833333333,1,793,"One-timer",793.44,4,1,1,411,6,"NA","C. Returing customer","Top 75%"
"287","282219",2018-06-10,204.770833333333,1,976,"One-timer",975.66,4,1,1,411,6,"NA","C. Returing customer","Top 75%"
"288","282492",2018-06-06,208.770833333333,2,3664,"More than once",1831.95,4,1,1,411,6,"Inactive","B. Regular","Best"
"289","282702",2018-06-13,201.770833333333,1,342,"One-timer",342.36,4,1,1,411,6,"NA","C. Returing customer","NA"
"290","283353",2018-05-21,224.770833333333,2,2482,"More than once",1240.8,4,1,1,411,6,"NA","B. Regular","Top 50%"
"291","283437",2018-05-14,231.770833333333,2,1796,"More than once",897.81,4,1,1,411,6,"Inactive","B. Regular","Top 50%"
"292","283521",2018-05-08,237.770833333333,1,4870,"One-timer",4870.38,4,1,1,411,6,"NA","C. Returing customer","Best"
"293","283752",2018-06-05,209.770833333333,1,1023,"One-timer",1023.36,4,1,1,411,6,"NA","C. Returing customer","Top 75%"
"294","285264",2018-04-20,255.770833333333,1,611,"One-timer",610.59,4,1,1,411,6,"NA","C. Returing customer","NA"
"295","286146",2018-06-13,201.770833333333,1,1180,"One-timer",1180.02,4,1,1,411,6,"NA","C. Returing customer","Top 75%"
"296","286629",2018-06-09,205.770833333333,2,1822,"More than once",911.04,4,1,1,411,6,"Inactive","B. Regular","Top 50%"
"297","287112",2018-04-25,250.770833333333,2,1031,"More than once",515.28,4,1,1,411,6,"Inactive","B. Regular","Top 75%"
"298","287364",2018-05-11,234.770833333333,1,230,"One-timer",230.43,4,1,1,411,6,"NA","C. Returing customer","NA"
"299","287826",2018-04-24,251.770833333333,1,1236,"One-timer",1235.7,4,1,1,411,6,"NA","C. Returing customer","Top 75%"
"300","287847",2018-05-29,216.770833333333,2,3574,"More than once",1787.205,4,1,1,411,6,"NA","B. Regular","Best"
"301","287868",2018-05-25,220.770833333333,1,816,"One-timer",816.15,4,1,1,411,6,"NA","C. Returing customer","Top 75%"
"302","287952",2018-06-19,195.770833333333,1,847,"One-timer",846.72,4,1,1,411,6,"Inactive","C. Returing customer","Top 75%"
"303","288015",2018-05-15,230.770833333333,5,4201,"More than once",840.168,4,1,1,411,6,"Inactive","A. Stellar customer","Best"
"304","288036",2018-05-27,218.770833333333,1,648,"One-timer",648.27,4,1,1,411,6,"NA","C. Returing customer","NA"
"305","288078",2018-06-19,195.770833333333,2,1312,"More than once",655.77,4,1,1,411,6,"Inactive","B. Regular","Top 75%"
"306","288771",2018-05-08,237.770833333333,1,663,"One-timer",662.88,4,1,1,411,6,"NA","C. Returing customer","NA"
"307","288813",2018-05-09,236.770833333333,1,2409,"One-timer",2409,4,1,1,411,6,"Inactive","C. Returing customer","Top 50%"
"308","289401",2018-06-15,199.770833333333,1,636,"One-timer",636.06,4,1,1,411,6,"NA","C. Returing customer","NA"
"309","289863",2018-06-10,204.770833333333,1,963,"One-timer",962.64,4,1,1,411,6,"NA","C. Returing customer","Top 75%"
"310","289989",2018-04-21,254.770833333333,1,542,"One-timer",542.46,4,1,1,411,6,"Inactive","C. Returing customer","worst"
"311","290199",2018-04-25,250.770833333333,3,2966,"More than once",988.74,4,1,1,411,6,"Inactive","B. Regular","Top 50%"
"312","290808",2018-04-29,246.770833333333,1,354,"One-timer",354,4,1,1,411,6,"NA","C. Returing customer","NA"
"313","291123",2018-06-18,196.770833333333,1,1117,"One-timer",1117.02,4,1,1,411,6,"NA","C. Returing customer","Top 75%"
"314","291753",2018-04-29,246.770833333333,1,1978,"One-timer",1978.2,4,1,1,411,6,"NA","C. Returing customer","Top 50%"
"315","292572",2018-05-02,243.770833333333,1,1206,"One-timer",1205.7,4,1,1,411,6,"NA","C. Returing customer","Top 75%"
"316","292614",2018-06-02,212.770833333333,1,3538,"One-timer",3537.54,4,1,1,411,6,"NA","C. Returing customer","Best"
"317","293433",2018-05-09,236.770833333333,1,1055,"One-timer",1054.68,4,1,1,411,6,"NA","C. Returing customer","Top 75%"
"318","294252",2018-05-19,226.770833333333,1,1355,"One-timer",1354.8,4,1,1,411,6,"NA","C. Returing customer","Top 75%"
"319","294756",2018-05-12,233.770833333333,1,2466,"One-timer",2466.06,4,1,1,411,6,"Inactive","C. Returing customer","Top 50%"
"320","294861",2018-05-30,215.770833333333,1,383,"One-timer",383.25,4,1,1,411,6,"NA","C. Returing customer","NA"
"321","294966",2018-05-12,233.770833333333,1,31,"One-timer",31.08,4,1,1,411,6,"NA","C. Returing customer","worst"
"322","295008",2018-04-21,254.770833333333,1,1482,"One-timer",1482.21,4,1,1,411,6,"NA","C. Returing customer","Top 75%"
"323","295239",2018-05-30,215.770833333333,1,289,"One-timer",288.72,4,1,1,411,6,"NA","C. Returing customer","NA"
"324","295386",2018-05-30,215.770833333333,1,865,"One-timer",865.08,4,1,1,411,6,"NA","C. Returing customer","Top 75%"
"325","295701",2018-04-24,251.770833333333,2,3312,"More than once",1656.135,4,1,1,411,6,"NA","B. Regular","Top 50%"
"326","296394",2018-05-23,222.770833333333,2,2248,"More than once",1123.89,4,1,1,411,6,"Inactive","B. Regular","Top 50%"
"327","297255",2018-05-30,215.770833333333,1,492,"One-timer",492.3,4,1,1,411,6,"NA","C. Returing customer","NA"
"328","297465",2018-05-21,224.770833333333,1,248,"One-timer",247.95,4,1,1,411,6,"NA","C. Returing customer","NA"
"329","298620",2018-06-18,196.770833333333,2,1501,"More than once",750.42,4,1,1,411,6,"NA","B. Regular","Top 75%"
"330","299187",2018-05-18,227.770833333333,1,410,"One-timer",409.59,4,1,1,411,6,"NA","C. Returing customer","NA"
"331","299376",2018-06-05,209.770833333333,2,3780,"More than once",1889.82,4,1,1,411,6,"NA","B. Regular","Best"
"332","301308",2018-06-05,209.770833333333,1,1363,"One-timer",1363.44,4,1,1,411,6,"Inactive","C. Returing customer","Top 75%"
"333","301350",2018-05-22,223.770833333333,1,1109,"One-timer",1108.86,4,1,1,411,6,"NA","C. Returing customer","Top 75%"
"334","301791",2018-05-01,244.770833333333,1,390,"One-timer",390.48,4,1,1,411,6,"NA","C. Returing customer","NA"
"335","302106",2018-04-30,245.770833333333,1,480,"One-timer",479.7,4,1,1,411,6,"NA","C. Returing customer","NA"
"336","303051",2018-04-24,251.770833333333,1,1981,"One-timer",1981.2,4,1,1,411,6,"NA","C. Returing customer","Top 50%"
"337","303198",2018-04-20,255.770833333333,1,355,"One-timer",354.84,4,1,1,411,6,"NA","C. Returing customer","NA"
"338","303765",2018-06-19,195.770833333333,3,3486,"More than once",1162.07,4,1,1,411,6,"NA","B. Regular","Best"
"339","303996",2018-06-08,206.770833333333,1,1084,"One-timer",1083.72,4,1,1,411,6,"NA","C. Returing customer","Top 75%"
"340","304059",2018-06-12,202.770833333333,2,1258,"More than once",628.86,4,1,1,411,6,"NA","B. Regular","Top 75%"
"341","304143",2018-05-15,230.770833333333,1,527,"One-timer",527.04,4,1,1,411,6,"NA","C. Returing customer","NA"
"342","305256",2018-06-06,208.770833333333,1,908,"One-timer",908.13,4,1,1,411,6,"Inactive","C. Returing customer","Top 75%"
"343","305970",2018-05-16,229.770833333333,2,1069,"More than once",534.495,4,1,1,411,6,"Inactive","B. Regular","Top 75%"
"344","306306",2018-05-20,225.770833333333,1,399,"One-timer",398.88,4,1,1,411,6,"NA","C. Returing customer","NA"
"345","306600",2018-04-21,254.770833333333,1,1633,"One-timer",1632.54,4,1,1,411,6,"Inactive","C. Returing customer","Top 50%"
"346","306663",2018-05-22,223.770833333333,1,3360,"One-timer",3360,4,1,1,411,6,"NA","C. Returing customer","Best"
"347","306999",2018-06-20,194.770833333333,1,1693,"One-timer",1692.96,4,1,1,411,6,"NA","C. Returing customer","Top 50%"
"348","307272",2018-06-03,211.770833333333,1,372,"One-timer",372,4,1,1,411,6,"NA","C. Returing customer","worst"
"349","307293",2018-05-30,215.770833333333,1,1674,"One-timer",1674.33,4,1,1,411,6,"NA","C. Returing customer","Top 50%"
"350","308070",2018-05-16,229.770833333333,2,1489,"More than once",744.3,4,1,1,411,6,"NA","B. Regular","Top 75%"
"351","308553",2018-06-01,213.770833333333,1,790,"One-timer",789.75,4,1,1,411,6,"Inactive","C. Returing customer","Top 75%"
"352","309267",2018-05-22,223.770833333333,1,1662,"One-timer",1662,4,1,1,411,6,"NA","C. Returing customer","Top 50%"
"353","309687",2018-06-16,198.770833333333,1,1813,"One-timer",1812.96,4,1,1,411,6,"NA","C. Returing customer","Top 50%"
"354","309960",2018-04-29,246.770833333333,1,404,"One-timer",403.92,4,1,1,411,6,"Inactive","C. Returing customer","NA"
"355","310002",2018-06-02,212.770833333333,1,525,"One-timer",524.52,4,1,1,411,6,"NA","C. Returing customer","worst"
"356","310359",2018-05-16,229.770833333333,3,1347,"More than once",449.1,4,1,1,411,6,"Inactive","B. Regular","Top 75%"
"357","311640",2018-05-29,216.770833333333,1,335,"One-timer",334.68,4,1,1,411,6,"NA","C. Returing customer","NA"
"358","312270",2018-06-04,210.770833333333,1,1289,"One-timer",1288.92,4,1,1,411,6,"NA","C. Returing customer","Top 75%"
"359","312606",2018-06-13,201.770833333333,1,1349,"One-timer",1348.56,4,1,1,411,6,"NA","C. Returing customer","Top 75%"
"360","312690",2018-06-12,202.770833333333,1,553,"One-timer",553.38,4,1,1,411,6,"Inactive","C. Returing customer","NA"
"361","313404",2018-06-20,194.770833333333,1,1446,"One-timer",1445.58,4,1,1,411,6,"NA","C. Returing customer","Top 75%"
"362","313635",2018-04-29,246.770833333333,1,6975,"One-timer",6975.36,4,1,1,411,6,"NA","C. Returing customer","Best"
"363","314097",2018-06-12,202.770833333333,1,288,"One-timer",288.12,4,1,1,411,6,"NA","C. Returing customer","NA"
"364","314202",2018-05-26,219.770833333333,1,969,"One-timer",969,4,1,1,411,6,"NA","C. Returing customer","Top 75%"
"365","314244",2018-06-18,196.770833333333,1,889,"One-timer",889.14,4,1,1,411,6,"Inactive","C. Returing customer","Top 75%"
"366","314601",2018-06-19,195.770833333333,1,506,"One-timer",506.1,4,1,1,411,6,"NA","C. Returing customer","NA"
"367","315399",2018-05-30,215.770833333333,1,964,"One-timer",964.23,4,1,1,411,6,"NA","C. Returing customer","Top 75%"
"368","315672",2018-06-09,205.770833333333,3,22098,"More than once",7366.16,4,1,1,411,6,"NA","B. Regular","Best"
"369","315987",2018-05-27,218.770833333333,1,1134,"One-timer",1134.48,4,1,1,411,6,"NA","C. Returing customer","Top 75%"
"370","316029",2018-05-23,222.770833333333,1,503,"One-timer",503.16,4,1,1,411,6,"NA","C. Returing customer","NA"
"371","316197",2018-05-21,224.770833333333,2,4204,"More than once",2102.16,4,1,1,411,6,"Inactive","B. Regular","Best"
"372","316743",2018-06-09,205.770833333333,1,265,"One-timer",265.47,4,1,1,411,6,"NA","C. Returing customer","NA"
"373","316827",2018-05-15,230.770833333333,1,627,"One-timer",626.88,4,1,1,411,6,"NA","C. Returing customer","NA"
"374","316890",2018-04-18,257.770833333333,1,1415,"One-timer",1414.56,4,1,1,411,6,"Inactive","C. Returing customer","Top 75%"
"375","317289",2018-06-20,194.770833333333,1,1838,"One-timer",1837.62,4,1,1,411,6,"NA","C. Returing customer","Top 50%"
"376","317499",2018-06-20,194.770833333333,1,1335,"One-timer",1335.06,4,1,1,411,6,"NA","C. Returing customer","Top 75%"
"377","318738",2018-06-05,209.770833333333,1,220,"One-timer",220.2,4,1,1,411,6,"NA","C. Returing customer","NA"
"378","319914",2018-05-20,225.770833333333,1,628,"One-timer",627.6,4,1,1,411,6,"NA","C. Returing customer","NA"
"379","319956",2018-04-28,247.770833333333,1,1359,"One-timer",1358.64,4,1,1,411,6,"NA","C. Returing customer","Top 75%"
